FID,longitude,latitude
1162,102.121959970000010,25.894374490000001
1163,102.271959970000000,25.344374490000000
1164,102.371959970000010,23.194374490000001
1165,102.421959970000000,24.394374490000001
1166,102.521959970000000,24.644374490000001
1167,101.671959970000000,24.894374490000001
1168,101.871959970000010,24.294374489999999
1169,102.721959970000000,24.944374490000001
1170,102.771959970000000,24.694374490000001
1171,102.871959970000010,24.694374490000001
1172,103.021959970000000,24.544374489999999
1173,103.121959970000010,23.544374489999999
1174,103.171959970000000,22.744374489999998
1175,103.171959970000000,25.544374489999999
1176,103.321959969999990,24.344374490000000
1177,103.371959970000010,23.944374490000001
1178,103.421959970000000,23.844374490000000
1179,103.921959970000000,26.144374490000001
1180,104.621959970000010,25.044374489999999
1181,103.221959970000000,23.494374489999998
1182,100.971959970000000,25.244374489999998
1183,101.171959970000000,25.544374489999999
1184,101.321959969999990,25.994374489999998
1185,101.421959970000000,25.744374489999998
1186,101.671959970000000,24.644374490000001
1187,102.021959970000000,23.544374489999999
1188,102.021959970000000,24.794374489999999
1189,102.071959969999990,24.844374490000000
1190,102.521959970000000,25.694374490000001
1191,101.621959970000010,25.594374490000000
1192,102.921959970000000,22.694374490000001
1193,102.921959970000000,23.294374489999999
1194,102.971959970000000,25.144374490000001
1195,103.071959969999990,24.644374490000001
1196,103.571959969999990,24.394374490000001
1197,103.621959970000010,25.094374490000000
1198,102.571959969999990,23.844374490000000
1199,104.171959970000000,26.344374490000000
1200,103.721959970000000,25.594374490000000
1201,103.871959970000010,23.094374490000000
1202,101.421959970000000,25.394374490000001
1203,101.921959970000000,24.694374490000001
1204,102.121959970000010,25.044374489999999
1205,102.221959970000000,24.644374490000001
1206,102.421959970000000,24.894374490000001
1207,102.471959970000000,24.144374490000001
1208,102.521959970000000,23.244374489999998
1209,102.571959969999990,25.944374490000001
1210,102.621959970000010,24.094374490000000
1211,102.671959970000000,24.594374490000000
1212,102.721959970000000,25.144374490000001
1213,102.771959970000000,25.644374490000001
1214,101.771959970000000,23.994374489999998
1215,101.821959969999990,25.294374489999999
1216,102.871959970000010,23.844374490000000
1217,103.021959970000000,24.044374489999999
1218,103.221959970000000,23.144374490000001
1219,103.221959970000000,23.794374489999999
1220,103.371959970000010,24.494374489999998
1221,103.471959970000000,26.994374489999998
1222,103.521959970000000,26.894374490000001
1223,102.821959969999990,25.594374490000000
1224,103.771959970000000,25.994374489999998
1225,103.821959969999990,22.994374489999998
1226,104.121959970000010,25.644374490000001
1227,104.171959970000000,24.694374490000001
1228,104.271959970000000,26.094374490000000
1229,103.671959970000000,25.594374490000000
1230,101.421959970000000,24.294374489999999
1231,101.571959969999990,26.194374490000001
1232,102.171959970000000,23.744374489999998
1233,102.221959970000000,23.544374489999999
1234,102.321959969999990,24.344374490000000
1235,102.471959970000000,25.794374489999999
1236,102.521959970000000,24.844374490000000
1237,102.571959969999990,23.894374490000001
1238,102.621959970000010,24.294374489999999
1239,102.621959970000010,24.744374489999998
1240,102.721959970000000,23.744374489999998
1241,102.771959970000000,24.544374489999999
1242,102.821959969999990,24.144374490000001
1243,102.971959970000000,24.594374490000000
1244,103.021959970000000,23.794374489999999
1245,103.121959970000010,26.244374489999998
1246,103.221959970000000,26.594374490000000
1247,103.371959970000010,25.194374490000001
1248,103.421959970000000,22.844374490000000
1249,103.521959970000000,24.844374490000000
1250,103.521959970000000,26.794374489999999
1251,104.071959969999990,25.694374490000001
1252,104.121959970000010,24.744374489999998
1253,101.271959970000000,25.494374489999998
1254,101.321959969999990,26.194374490000001
1255,101.371959970000010,26.394374490000001
1256,101.671959970000000,25.594374490000000
1257,101.721959970000000,24.294374489999999
1258,101.921959970000000,23.944374490000001
1259,102.021959970000000,24.394374490000001
1260,102.271959970000000,25.744374489999998
1261,102.321959969999990,25.794374489999999
1262,102.421959970000000,23.744374489999998
1263,102.471959970000000,24.044374489999999
1264,102.571959969999990,24.994374489999998
1265,102.671959970000000,24.144374490000001
1266,102.671959970000000,25.344374490000000
1267,102.071959969999990,24.044374489999999
1268,102.221959970000000,23.144374490000001
1269,102.971959970000000,26.294374489999999
1270,103.021959970000000,25.094374490000000
1271,103.021959970000000,26.244374489999998
1272,103.071959969999990,24.244374489999998
1273,103.271959970000000,24.844374490000000
1274,103.271959970000000,25.844374490000000
1275,103.271959970000000,26.394374490000001
1276,103.371959970000010,23.794374489999999
1277,103.371959970000010,26.544374489999999
1278,103.421959970000000,23.094374490000000
1279,103.421959970000000,23.444374490000001
1280,103.421959970000000,24.894374490000001
1281,102.821959969999990,25.094374490000000
1282,103.821959969999990,24.744374489999998
1283,103.971959970000000,25.994374489999998
1284,104.021959970000000,26.094374490000000
1285,104.121959970000010,25.144374490000001
1286,103.521959970000000,26.544374489999999
1287,103.571959969999990,23.094374490000000
1288,103.571959969999990,24.694374490000001
1289,103.671959970000000,26.944374490000001
1290,104.571959969999990,26.344374490000000
1291,104.371959970000010,25.194374490000001
1292,100.921959970000000,25.144374490000001
1293,101.021959970000000,24.694374490000001
1294,101.021959970000000,26.044374489999999
1295,101.121959970000010,24.994374489999998
1296,101.421959970000000,23.794374489999999
1297,102.021959970000000,22.794374489999999
1298,102.121959970000010,24.244374489999998
1299,102.171959970000000,24.194374490000001
1300,102.271959970000000,24.294374489999999
1301,102.271959970000000,25.294374489999999
1302,102.371959970000010,24.494374489999998
1303,102.471959970000000,24.994374489999998
1304,102.471959970000000,25.744374489999998
1305,102.571959969999990,24.094374490000000
1306,102.721959970000000,23.194374490000001
1307,102.721959970000000,24.394374490000001
1308,102.771959970000000,23.294374489999999
1309,101.721959970000000,25.044374489999999
1310,103.321959969999990,24.844374490000000
1311,103.621959970000010,23.294374489999999
1312,103.621959970000010,26.994374489999998
1313,103.671959970000000,26.594374490000000
1314,103.771959970000000,25.294374489999999
1315,103.021959970000000,25.544374489999999
1316,103.871959970000010,24.594374490000000
1317,104.271959970000000,25.344374490000000
1318,104.371959970000010,26.494374489999998
1319,100.771959970000000,24.744374489999998
1320,101.971959970000000,23.994374489999998
1321,102.071959969999990,24.194374490000001
1322,100.921959970000000,26.094374490000000
1323,100.971959970000000,24.744374489999998
1324,101.871959970000010,25.444374490000001
1325,101.921959970000000,25.494374489999998
1326,102.421959970000000,26.044374489999999
1327,102.521959970000000,22.994374489999998
1328,102.721959970000000,24.994374489999998
1329,102.771959970000000,23.044374489999999
1330,102.771959970000000,25.144374490000001
1331,102.821959969999990,23.244374489999998
1332,102.871959970000010,23.944374490000001
1333,102.921959970000000,24.394374490000001
1334,102.971959970000000,23.394374490000001
1335,103.021959970000000,23.394374490000001
1336,103.021959970000000,24.694374490000001
1337,102.271959970000000,23.194374490000001
1338,102.321959969999990,22.944374490000001
1339,103.171959970000000,26.044374489999999
1340,103.221959970000000,23.444374490000001
1341,103.271959970000000,24.644374490000001
1342,103.321959969999990,25.994374489999998
1343,103.371959970000010,24.194374490000001
1344,103.621959970000010,23.794374489999999
1345,103.621959970000010,26.544374489999999
1346,103.071959969999990,26.544374489999999
1347,103.121959970000010,25.644374490000001
1348,103.871959970000010,26.344374490000000
1349,104.071959969999990,25.744374489999998
1350,104.171959970000000,26.594374490000000
1351,104.271959970000000,24.794374489999999
1352,103.821959969999990,25.244374489999998
1353,104.571959969999990,24.894374490000001
1354,101.421959970000000,24.794374489999999
1355,101.571959969999990,24.044374489999999
1356,101.821959969999990,24.494374489999998
1357,101.871959970000010,25.944374490000001
1358,101.971959970000000,23.294374489999999
1359,102.121959970000010,24.344374490000000
1360,101.021959970000000,24.744374489999998
1361,102.321959969999990,24.444374490000001
1362,102.421959970000000,26.194374490000001
1363,102.771959970000000,23.394374490000001
1364,102.771959970000000,24.394374490000001
1365,102.821959969999990,26.294374489999999
1366,103.071959969999990,23.294374489999999
1367,103.121959970000010,23.044374489999999
1368,103.371959970000010,25.594374490000000
1369,103.671959970000000,25.494374489999998
1370,103.671959970000000,26.794374489999999
1371,103.821959969999990,26.444374490000001
1372,103.871959970000010,25.094374490000000
1373,102.971959970000000,23.444374490000001
1374,104.171959970000000,25.344374490000000
1375,103.971959970000000,26.494374489999998
1376,101.821959969999990,25.144374490000001
1377,103.321959969999990,23.044374489999999
1378,101.021959970000000,25.044374489999999
1379,101.821959969999990,24.244374489999998
1380,102.521959970000000,23.494374489999998
1381,102.571959969999990,24.944374490000001
1382,102.621959970000010,25.094374490000000
1383,102.671959970000000,25.394374490000001
1384,102.721959970000000,22.894374490000001
1385,102.721959970000000,23.594374490000000
1386,102.821959969999990,23.644374490000001
1387,102.821959969999990,25.694374490000001
1388,102.871959970000010,23.594374490000000
1389,102.871959970000010,23.644374490000001
1390,102.921959970000000,25.744374489999998
1391,102.021959970000000,25.544374489999999
1392,103.121959970000010,23.594374490000000
1393,103.171959970000000,23.644374490000001
1394,103.271959970000000,23.644374490000001
1395,103.271959970000000,24.544374489999999
1396,103.321959969999990,23.944374490000001
1397,103.571959969999990,23.794374489999999
1398,103.721959970000000,22.794374489999999
1399,103.821959969999990,23.094374490000000
1400,103.971959970000000,26.194374490000001
1401,103.971959970000000,26.444374490000001
1402,103.021959970000000,23.444374490000001
1403,104.221959970000000,26.444374490000001
1404,104.521959970000000,24.944374490000001
1405,104.021959970000000,24.794374489999999
1406,102.071959969999990,25.344374490000000
1407,103.821959969999990,26.344374490000000
1408,101.071959969999990,25.344374490000000
1409,101.121959970000010,24.894374490000001
1410,101.121959970000010,25.294374489999999
1411,101.521959970000000,25.794374489999999
1412,101.671959970000000,25.394374490000001
1413,101.771959970000000,25.794374489999999
1414,101.821959969999990,24.744374489999998
1415,101.821959969999990,25.444374490000001
1416,101.871959970000010,23.494374489999998
1417,101.971959970000000,24.094374490000000
1418,102.021959970000000,25.594374490000000
1419,102.071959969999990,24.894374490000001
1420,102.171959970000000,22.794374489999999
1421,102.221959970000000,23.444374490000001
1422,102.271959970000000,24.244374489999998
1423,102.471959970000000,25.444374490000001
1424,102.521959970000000,24.294374489999999
1425,102.821959969999990,23.044374489999999
1426,102.871959970000010,24.094374490000000
1427,103.121959970000010,23.394374490000001
1428,103.121959970000010,23.444374490000001
1429,103.271959970000000,22.844374490000000
1430,102.421959970000000,23.694374490000001
1431,103.621959970000010,23.044374489999999
1432,103.621959970000010,24.294374489999999
1433,103.621959970000010,24.394374490000001
1434,104.221959970000000,25.894374490000001
1435,104.221959970000000,26.494374489999998
1436,104.271959970000000,24.644374490000001
1437,103.421959970000000,22.894374490000001
1438,104.421959970000000,26.194374490000001
1439,101.171959970000000,25.644374490000001
1440,101.921959970000000,23.744374489999998
1441,102.071959969999990,24.494374489999998
1442,102.171959970000000,26.094374490000000
1443,102.221959970000000,25.644374490000001
1444,102.421959970000000,25.244374489999998
1445,102.621959970000010,25.944374490000001
1446,102.771959970000000,23.944374490000001
1447,102.021959970000000,25.144374490000001
1448,103.021959970000000,24.344374490000000
1449,103.371959970000010,25.744374489999998
1450,103.471959970000000,24.744374489999998
1451,103.621959970000010,23.694374490000001
1452,103.621959970000010,24.644374490000001
1453,103.721959970000000,25.194374490000001
1454,102.821959969999990,23.344374490000000
1455,103.921959970000000,25.444374490000001
1456,103.971959970000000,25.594374490000000
1457,104.321959969999990,26.394374490000001
1458,104.371959970000010,25.444374490000001
1459,104.371959970000010,26.394374490000001
1460,104.571959969999990,25.244374489999998
1461,100.971959970000000,24.894374490000001
1462,101.321959969999990,26.094374490000000
1463,101.471959970000000,25.944374490000001
1464,101.921959970000000,24.144374490000001
1465,102.071959969999990,23.344374490000000
1466,102.121959970000010,23.944374490000001
1467,102.221959970000000,25.744374489999998
1468,102.321959969999990,23.244374489999998
1469,101.071959969999990,25.744374489999998
1470,102.571959969999990,23.994374489999998
1471,102.571959969999990,24.394374490000001
1472,102.721959970000000,25.344374490000000
1473,102.871959970000010,23.194374490000001
1474,102.971959970000000,24.894374490000001
1475,103.071959969999990,23.094374490000000
1476,103.071959969999990,24.894374490000001
1477,103.121959970000010,24.694374490000001
1478,102.371959970000010,22.944374490000001
1479,103.371959970000010,23.094374490000000
1480,103.371959970000010,23.144374490000001
1481,103.521959970000000,26.194374490000001
1482,103.571959969999990,24.144374490000001
1483,103.571959969999990,24.594374490000000
1484,103.571959969999990,26.844374490000000
1485,103.671959970000000,26.194374490000001
1486,103.771959970000000,25.244374489999998
1487,103.821959969999990,25.394374490000001
1488,103.171959970000000,25.194374490000001
1489,104.071959969999990,25.394374490000001
1490,104.171959970000000,25.744374489999998
1491,104.571959969999990,26.294374489999999
1492,103.871959970000010,24.794374489999999
1493,100.971959970000000,25.894374490000001
1494,101.121959970000010,24.844374490000000
1495,101.621959970000010,24.244374489999998
1496,101.721959970000000,25.194374490000001
1497,101.771959970000000,24.594374490000000
1498,101.871959970000010,24.544374489999999
1499,102.121959970000010,24.444374490000001
1500,102.471959970000000,23.494374489999998
1501,101.321959969999990,25.644374490000001
1502,102.721959970000000,23.844374490000000
1503,102.721959970000000,25.044374489999999
1504,102.771959970000000,24.194374490000001
1505,102.821959969999990,23.844374490000000
1506,102.871959970000010,23.744374489999998
1507,102.871959970000010,25.744374489999998
1508,102.921959970000000,25.094374490000000
1509,103.321959969999990,23.894374490000001
1510,103.471959970000000,25.494374489999998
1511,103.521959970000000,24.944374490000001
1512,103.621959970000010,23.394374490000001
1513,103.671959970000000,23.194374490000001
1514,103.671959970000000,23.494374489999998
1515,103.771959970000000,24.294374489999999
1516,102.971959970000000,24.244374489999998
1517,104.221959970000000,24.694374490000001
1518,104.471959970000000,25.444374490000001
1519,104.471959970000000,26.544374489999999
1520,101.071959969999990,26.244374489999998
1521,103.271959970000000,25.694374490000001
1522,101.321959969999990,25.544374489999999
1523,102.021959970000000,24.594374490000000
1524,102.121959970000010,25.144374490000001
1525,102.121959970000010,25.994374489999998
1526,102.171959970000000,23.444374490000001
1527,103.121959970000010,25.794374489999999
1528,102.371959970000010,23.544374489999999
1529,102.621959970000010,24.244374489999998
1530,103.421959970000000,23.294374489999999
1531,103.521959970000000,23.394374490000001
1532,103.521959970000000,24.244374489999998
1533,103.671959970000000,24.594374490000000
1534,103.721959970000000,22.944374490000001
1535,103.771959970000000,26.544374489999999
1536,103.271959970000000,24.694374490000001
1537,103.271959970000000,26.194374490000001
1538,104.321959969999990,26.194374490000001
1539,104.371959970000010,26.544374489999999
1540,104.421959970000000,24.994374489999998
1541,104.521959970000000,24.794374489999999
1542,101.171959970000000,24.794374489999999
1543,100.821959969999990,24.844374490000000
1544,101.071959969999990,25.044374489999999
1545,101.721959970000000,24.144374490000001
1546,101.721959970000000,24.894374490000001
1547,102.021959970000000,23.894374490000001
1548,102.071959969999990,24.544374489999999
1549,102.171959970000000,25.144374490000001
1550,102.321959969999990,23.594374490000000
1551,103.021959970000000,23.544374489999999
1552,103.171959970000000,24.344374490000000
1553,103.171959970000000,25.244374489999998
1554,103.271959970000000,25.444374490000001
1555,103.371959970000010,24.844374490000000
1556,103.671959970000000,26.844374490000000
1557,104.171959970000000,25.194374490000001
1558,104.321959969999990,26.244374489999998
1559,104.371959970000010,24.494374489999998
1560,104.371959970000010,24.744374489999998
1561,104.421959970000000,26.394374490000001
1562,103.821959969999990,24.794374489999999
1563,101.221959970000000,25.094374490000000
1564,101.521959970000000,25.394374490000001
1565,101.521959970000000,25.644374490000001
1566,101.771959970000000,23.594374490000000
1567,101.771959970000000,26.094374490000000
1568,101.821959969999990,25.494374489999998
1569,101.921959970000000,23.344374490000000
1570,102.221959970000000,25.494374489999998
1571,102.421959970000000,24.344374490000000
1572,102.471959970000000,26.044374489999999
1573,102.521959970000000,24.194374490000001
1574,102.521959970000000,25.244374489999998
1575,102.571959969999990,23.794374489999999
1576,102.671959970000000,24.294374489999999
1577,102.771959970000000,22.844374490000000
1578,102.821959969999990,23.144374490000001
1579,102.071959969999990,23.444374490000001
1580,102.171959970000000,24.294374489999999
1581,103.121959970000010,24.094374490000000
1582,103.271959970000000,23.194374490000001
1583,103.271959970000000,23.344374490000000
1584,103.321959969999990,24.544374489999999
1585,103.521959970000000,24.194374490000001
1586,102.921959970000000,22.794374489999999
1587,102.971959970000000,23.844374490000000
1588,104.421959970000000,25.444374490000001
1589,103.771959970000000,22.994374489999998
1590,103.771959970000000,26.394374490000001
1591,100.921959970000000,24.844374490000000
1592,101.021959970000000,24.894374490000001
1593,101.471959970000000,24.144374490000001
1594,101.571959969999990,24.794374489999999
1595,101.921959970000000,25.594374490000000
1596,102.221959970000000,24.394374490000001
1597,102.271959970000000,25.644374490000001
1598,102.321959969999990,25.644374490000001
1599,102.571959969999990,23.644374490000001
1600,102.671959970000000,23.394374490000001
1601,102.721959970000000,26.044374489999999
1602,103.071959969999990,25.494374489999998
1603,103.221959970000000,22.894374490000001
1604,103.321959969999990,26.594374490000000
1605,103.371959970000010,26.444374490000001
1606,102.971959970000000,22.744374489999998
1607,103.021959970000000,24.644374490000001
1608,104.121959970000010,26.444374490000001
1609,104.321959969999990,26.094374490000000
1610,104.571959969999990,24.944374490000001
1611,104.621959970000010,25.094374490000000
1612,102.921959970000000,23.044374489999999
1613,101.621959970000010,24.694374490000001
1614,101.771959970000000,23.494374489999998
1615,101.821959969999990,25.744374489999998
1616,101.921959970000000,25.244374489999998
1617,101.971959970000000,25.894374490000001
1618,102.021959970000000,24.694374490000001
1619,102.071959969999990,24.944374490000001
1620,101.521959970000000,25.244374489999998
1621,102.421959970000000,24.744374489999998
1622,102.421959970000000,25.494374489999998
1623,102.521959970000000,23.894374490000001
1624,102.571959969999990,24.594374490000000
1625,102.671959970000000,24.394374490000001
1626,103.021959970000000,24.494374489999998
1627,103.021959970000000,25.244374489999998
1628,103.121959970000010,22.944374490000001
1629,103.421959970000000,24.094374490000000
1630,103.471959970000000,24.094374490000000
1631,103.571959969999990,25.444374490000001
1632,103.571959969999990,26.344374490000000
1633,103.721959970000000,23.294374489999999
1634,104.021959970000000,24.844374490000000
1635,104.121959970000010,25.844374490000000
1636,103.171959970000000,26.344374490000000
1637,103.221959970000000,25.694374490000001
1638,101.221959970000000,24.894374490000001
1639,101.421959970000000,25.494374489999998
1640,101.471959970000000,25.444374490000001
1641,101.621959970000010,25.894374490000001
1642,101.721959970000000,23.944374490000001
1643,101.771959970000000,25.144374490000001
1644,101.771959970000000,25.394374490000001
1645,101.771959970000000,25.744374489999998
1646,101.821959969999990,25.044374489999999
1647,102.121959970000010,23.394374490000001
1648,102.171959970000000,22.744374489999998
1649,102.321959969999990,25.044374489999999
1650,102.521959970000000,24.894374490000001
1651,102.521959970000000,25.094374490000000
1652,102.721959970000000,22.994374489999998
1653,102.771959970000000,24.994374489999998
1654,102.871959970000010,23.394374490000001
1655,101.971959970000000,24.244374489999998
1656,102.071959969999990,25.094374490000000
1657,103.271959970000000,25.494374489999998
1658,103.321959969999990,23.644374490000001
1659,103.571959969999990,23.144374490000001
1660,103.721959970000000,25.744374489999998
1661,103.771959970000000,24.794374489999999
1662,102.921959970000000,24.144374490000001
1663,102.971959970000000,25.994374489999998
1664,103.121959970000010,25.544374489999999
1665,104.271959970000000,24.844374490000000
1666,104.171959970000000,25.294374489999999
1667,100.971959970000000,24.994374489999998
1668,102.221959970000000,25.794374489999999
1669,101.321959969999990,25.794374489999999
1670,101.371959970000010,25.394374490000001
1671,101.471959970000000,23.844374490000000
1672,101.971959970000000,24.694374490000001
1673,102.071959969999990,24.094374490000000
1674,102.171959970000000,23.244374489999998
1675,102.171959970000000,25.594374490000000
1676,102.271959970000000,24.394374490000001
1677,102.271959970000000,25.194374490000001
1678,102.321959969999990,23.394374490000001
1679,101.871959970000010,25.594374490000000
1680,102.821959969999990,23.744374489999998
1681,102.821959969999990,23.944374490000001
1682,102.821959969999990,24.944374490000001
1683,103.121959970000010,23.294374489999999
1684,103.171959970000000,25.694374490000001
1685,102.521959970000000,24.394374490000001
1686,102.521959970000000,24.444374490000001
1687,104.071959969999990,25.494374489999998
1688,104.521959970000000,24.444374490000001
1689,103.421959970000000,25.644374490000001
1690,101.221959970000000,25.994374489999998
1691,101.421959970000000,25.194374490000001
1692,102.021959970000000,26.044374489999999
1693,102.121959970000010,23.494374489999998
1694,102.221959970000000,25.694374490000001
1695,102.271959970000000,22.844374490000000
1696,102.321959969999990,24.244374489999998
1697,102.321959969999990,25.094374490000000
1698,102.871959970000010,24.744374489999998
1699,103.221959970000000,25.644374490000001
1700,103.271959970000000,24.444374490000001
1701,103.271959970000000,25.594374490000000
1702,103.371959970000010,24.094374490000000
1703,103.421959970000000,24.444374490000001
1704,103.471959970000000,23.694374490000001
1705,103.471959970000000,25.144374490000001
1706,103.671959970000000,24.544374489999999
1707,102.471959970000000,25.494374489999998
1708,102.621959970000010,24.794374489999999
1709,104.021959970000000,25.344374490000000
1710,104.121959970000010,25.744374489999998
1711,104.221959970000000,24.794374489999999
1712,104.221959970000000,25.194374490000001
1713,103.771959970000000,24.894374490000001
1714,104.371959970000010,24.444374490000001
1715,104.421959970000000,24.894374490000001
1716,104.371959970000010,24.794374489999999
1717,104.371959970000010,25.394374490000001
1718,104.671959970000000,25.094374490000000
1719,101.221959970000000,25.694374490000001
1720,101.371959970000010,24.494374489999998
1721,101.571959969999990,23.794374489999999
1722,101.571959969999990,25.294374489999999
1723,101.571959969999990,25.994374489999998
1724,101.621959970000010,23.694374490000001
1725,101.621959970000010,24.644374490000001
1726,101.621959970000010,25.444374490000001
1727,102.321959969999990,23.894374490000001
1728,101.721959970000000,24.044374489999999
1729,101.971959970000000,25.394374490000001
1730,100.921959970000000,24.894374490000001
1731,102.221959970000000,25.294374489999999
1732,102.321959969999990,25.344374490000000
1733,102.471959970000000,24.744374489999998
1734,102.871959970000010,25.544374489999999
1735,102.121959970000010,23.094374490000000
1736,102.171959970000000,23.994374489999998
1737,102.171959970000000,24.694374490000001
1738,103.321959969999990,25.694374490000001
1739,103.621959970000010,25.594374490000000
1740,103.721959970000000,25.094374490000000
1741,103.821959969999990,25.594374490000000
1742,103.921959970000000,25.744374489999998
1743,103.121959970000010,25.744374489999998
1744,104.371959970000010,26.444374490000001
1745,104.071959969999990,24.544374489999999
1746,104.171959970000000,24.744374489999998
1747,102.121959970000010,24.944374490000001
1748,101.571959969999990,26.094374490000000
1749,101.721959970000000,26.094374490000000
1750,101.921959970000000,22.894374490000001
1751,101.921959970000000,25.294374489999999
1752,102.371959970000010,24.744374489999998
1753,102.721959970000000,25.594374490000000
1754,102.871959970000010,25.844374490000000
1755,102.921959970000000,23.994374489999998
1756,102.971959970000000,23.244374489999998
1757,103.421959970000000,24.694374490000001
1758,103.471959970000000,22.994374489999998
1759,103.521959970000000,23.344374490000000
1760,103.521959970000000,26.444374490000001
1761,103.671959970000000,26.244374489999998
1762,103.721959970000000,24.494374489999998
1763,103.721959970000000,24.644374490000001
1764,103.721959970000000,25.244374489999998
1765,103.271959970000000,25.644374490000001
1766,104.221959970000000,24.844374490000000
1767,104.321959969999990,25.394374490000001
1768,104.471959970000000,26.094374490000000
1769,101.421959970000000,25.644374490000001
1770,101.621959970000010,25.294374489999999
1771,102.171959970000000,23.644374490000001
1772,102.221959970000000,24.444374490000001
1773,102.571959969999990,24.844374490000000
1774,102.571959969999990,25.744374489999998
1775,102.721959970000000,25.894374490000001
1776,102.871959970000010,23.344374490000000
1777,102.871959970000010,25.194374490000001
1778,102.321959969999990,23.444374490000001
1779,103.171959970000000,24.194374490000001
1780,103.171959970000000,25.044374489999999
1781,103.171959970000000,26.194374490000001
1782,103.271959970000000,22.994374489999998
1783,103.371959970000010,24.394374490000001
1784,103.371959970000010,25.094374490000000
1785,103.471959970000000,23.894374490000001
1786,103.471959970000000,24.544374489999999
1787,103.521959970000000,26.244374489999998
1788,103.971959970000000,25.894374490000001
1789,104.121959970000010,26.494374489999998
1790,104.271959970000000,26.394374490000001
1791,104.321959969999990,25.444374490000001
1792,104.471959970000000,26.194374490000001
1793,103.821959969999990,26.044374489999999
1794,104.271959970000000,24.494374489999998
1795,100.971959970000000,26.044374489999999
1796,101.071959969999990,25.244374489999998
1797,101.121959970000010,24.794374489999999
1798,101.271959970000000,25.644374490000001
1799,101.621959970000010,24.794374489999999
1800,101.671959970000000,23.944374490000001
1801,101.671959970000000,24.694374490000001
1802,101.671959970000000,25.444374490000001
1803,102.121959970000010,24.594374490000000
1804,102.271959970000000,26.194374490000001
1805,102.321959969999990,25.594374490000000
1806,102.371959970000010,23.894374490000001
1807,102.471959970000000,23.994374489999998
1808,103.021959970000000,25.044374489999999
1809,103.071959969999990,23.544374489999999
1810,103.121959970000010,23.494374489999998
1811,103.121959970000010,24.794374489999999
1812,103.221959970000000,22.794374489999999
1813,102.671959970000000,24.444374490000001
1814,103.571959969999990,26.294374489999999
1815,103.621959970000010,25.394374490000001
1816,103.621959970000010,26.344374490000000
1817,103.671959970000000,25.294374489999999
1818,103.671959970000000,25.344374490000000
1819,103.721959970000000,23.194374490000001
1820,104.121959970000010,24.794374489999999
1821,103.321959969999990,22.844374490000000
1822,104.471959970000000,26.244374489999998
1823,104.571959969999990,26.494374489999998
1824,104.221959970000000,25.944374490000001
1825,104.271959970000000,25.244374489999998
1826,101.071959969999990,25.644374490000001
1827,102.121959970000010,25.194374490000001
1828,100.821959969999990,24.894374490000001
1829,100.871959970000010,24.844374490000000
1830,101.121959970000010,25.244374489999998
1831,101.771959970000000,25.694374490000001
1832,101.671959970000000,25.294374489999999
1833,102.321959969999990,23.694374490000001
1834,102.471959970000000,23.944374490000001
1835,102.621959970000010,25.394374490000001
1836,102.721959970000000,24.494374489999998
1837,103.121959970000010,25.894374490000001
1838,102.271959970000000,22.994374489999998
1839,102.271959970000000,25.244374489999998
1840,103.521959970000000,25.194374490000001
1841,103.771959970000000,23.194374490000001
1842,103.871959970000010,25.444374490000001
1843,103.221959970000000,24.944374490000001
1844,104.121959970000010,26.194374490000001
1845,102.521959970000000,24.244374489999998
1846,101.671959970000000,24.994374489999998
1847,101.821959969999990,23.744374489999998
1848,102.071959969999990,24.694374490000001
1849,102.171959970000000,24.744374489999998
1850,102.221959970000000,24.694374490000001
1851,102.271959970000000,23.994374489999998
1852,102.271959970000000,26.044374489999999
1853,102.521959970000000,23.044374489999999
1854,102.671959970000000,25.044374489999999
1855,101.971959970000000,25.744374489999998
1856,103.121959970000010,24.344374490000000
1857,104.121959970000010,25.044374489999999
1858,103.221938691000010,22.694396036000001
1859,103.221959970000000,23.944374490000001
1860,103.321959969999990,24.944374490000001
1861,103.521959970000000,26.694374490000001
1862,102.971959970000000,25.094374490000000
1863,103.021959970000000,26.344374490000000
1864,103.871959970000010,24.694374490000001
1865,103.871959970000010,25.544374489999999
1866,104.071959969999990,26.244374489999998
1867,104.121959970000010,25.794374489999999
1868,104.421959970000000,24.794374489999999
1869,104.221959970000000,25.494374489999998
1870,101.171959970000000,25.394374490000001
1871,104.121959970000010,26.044374489999999
1872,102.421959970000000,23.044374489999999
1873,101.121959970000010,25.894374490000001
1874,101.521959970000000,25.444374490000001
1875,101.521959970000000,25.544374489999999
1876,101.771959970000000,24.544374489999999
1877,101.821959969999990,24.044374489999999
1878,101.871959970000010,23.794374489999999
1879,101.921959970000000,23.294374489999999
1880,102.221959970000000,23.344374490000000
1881,102.221959970000000,23.394374490000001
1882,102.271959970000000,23.294374489999999
1883,102.321959969999990,25.444374490000001
1884,102.371959970000010,25.794374489999999
1885,102.771959970000000,24.644374490000001
1886,103.321959969999990,25.844374490000000
1887,103.521959970000000,24.994374489999998
1888,103.571959969999990,26.794374489999999
1889,103.721959970000000,24.344374490000000
1890,103.721959970000000,26.494374489999998
1891,103.921959970000000,25.894374490000001
1892,104.071959969999990,26.044374489999999
1893,103.221959970000000,22.844374490000000
1894,103.221959970000000,26.394374490000001
1895,103.271959970000000,24.294374489999999
1896,103.321959969999990,22.894374490000001
1897,104.471959970000000,25.394374490000001
